Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-03-05,1058.47,1071.53,1053.58,1067.58,2183564
2021-03-08,1067.04,1071.68,1060.08,1065.05,3347588
2021-03-09,1065.4,1066.97,1058.91,1065.4,2737230
2021-03-10,1065.4,1073.32,1064.61,1070.86,2372105
2021-03-11,1070.86,1077.14,1069.39,1073.65,2721847
2021-03-12,1074.01,1077.33,1070.91,1077.33,2234353
2021-03-15,1077.39,1084.24,1077.31,1081.51,1224999
2021-03-16,1081.54,1083.04,1077.5,1078.08,2350612
2021-03-17,1077.63,1083.74,1077.33,1082.14,1865631
2021-03-18,1081.91,1096.98,1081.36,1095.79,2558176
2021-03-19,1095.46,1095.46,1079.27,1080.07,5464441
2021-03-22,1084.49,1090.18,1084.05,1084.65,1478698
2021-03-23,1084.59,1089.54,1084.59,1088.84,1543152
2021-03-24,1089.06,1091.07,1082.66,1090.19,3097754
2021-03-25,1090.62,1090.62,1077.71,1083.37,1961291
2021-03-26,1082.86,1095.31,1082.86,1094.5,1510179
2021-03-29,1094.68,1094.73,1083.2,1089.08,3128454
2021-03-30,1089.08,1094.06,1087.52,1092,1952488
2021-03-31,1093.28,1097.03,1090.07,1090.5,2959258
2021-04-01,1090.72,1094.25,1089.93,1091.97,1937977
2021-04-06,1092.23,1101.05,1092.23,1093.89,4543162
2021-04-07,1094.48,1094.48,1087.32,1087.82,2876030
2021-04-08,1088.4,1092.37,1085.36,1088.16,2065864
2021-04-09,1089.02,1094.15,1088.58,1091.83,2226808
2021-04-12,1092.03,1097.59,1091.98,1096.47,1756900
2021-04-13,1096.47,1110.52,1096.47,1101.54,2233854
2021-04-14,1101.97,1103.16,1088.44,1095.28,1595993
2021-04-15,1096.78,1100.23,1090.49,1094.11,1960326
2021-04-16,1094.42,1106.6,1094.33,1103.78,1795056
2021-04-19,1103.81,1109.53,1098.99,1108.01,2253959
2021-04-20,1108.21,1121.72,1101.11,1102.22,5488023
2021-04-21,1102.33,1103.57,1087.22,1092.13,13304326
2021-04-22,1092.45,1096.75,1090.04,1092.33,4413348
2021-04-23,1093.81,1094.27,1083.3,1087.61,1844010
2021-04-26,1087.61,1096.66,1087.61,1095.2,990617
2021-04-27,1095.2,1098.04,1093.59,1096.44,1202229
2021-04-28,1096.44,1104.86,1096.44,1103.71,2015498
2021-04-29,1103.71,1112.16,1103.64,1103.89,1158150
2021-04-30,1104.49,1107.48,1098.97,1100.25,2013298
2021-05-03,1100.25,1109.06,1100.25,1105.22,955264
2021-05-04,1105.14,1111.81,1098.6,1098.74,2966718
2021-05-05,1098.82,1103.93,1098.82,1101.92,2415233
2021-05-06,1101.92,1107.6,1096.51,1096.51,3454219
2021-05-07,1096.53,1110.17,1096.53,1109.87,2834882
2021-05-10,1109.22,1116.97,1109.16,1111.92,2323469
2021-05-11,1111.9,1112.16,1100.4,1105.93,2682844
2021-05-12,1106.23,1111.3,1106.08,1110.26,4297991
2021-05-13,1110.26,1110.37,1101.29,1105.41,3398203
2021-05-14,1105.41,1121.84,1105.41,1121.81,1338454
2021-05-17,1122.13,1131.04,1122.03,1130.52,1335190
2021-05-18,1132.52,1146.22,1131.32,1143.3,2315205
2021-05-19,1143.45,1145.18,1135.03,1135.24,2534561
2021-05-20,1136.04,1150.42,1136.04,1149.96,1284331
2021-05-21,1149.96,1161.33,1149.96,1158.93,1394817
2021-05-24,1158.95,1161.41,1154.76,1159.34,1017969
2021-05-25,1159.37,1172,1157.87,1168.29,1640252
2021-05-26,1168.26,1169.34,1155,1158.59,1344436
2021-05-27,1158.99,1168.07,1158.69,1164.9,5677811
2021-05-28,1164.82,1167.94,1162.61,1163.51,1477808
2021-05-31,1162.8,1167.02,1162.05,1162.71,642163
2021-06-01,1162.79,1174.55,1160.3,1173.71,2141800
2021-06-02,1174.11,1176.7,1170.86,1173.82,1920028
2021-06-03,1174.22,1176,1170.85,1174.71,1809604
2021-06-04,1174.97,1178.84,1171.55,1178.61,2033000
2021-06-07,1178.09,1182.73,1176.59,1180.23,1038145
2021-06-08,1180.22,1182.41,1177.86,1177.99,1874191
2021-06-09,1177.73,1182.68,1176.84,1180.24,7158850
2021-06-10,1180.24,1182.96,1178.17,1179.61,2444338
2021-06-11,1179.62,1181.33,1175.51,1177.31,1129192
2021-06-14,1177.37,1183.87,1177.37,1180.01,1111655
2021-06-15,1179.63,1182.24,1173.88,1175.34,1624876
2021-06-16,1175.34,1178.4,1170.43,1171.36,1682388
2021-06-17,1171.36,1177.59,1170.13,1173.95,1335051
2021-06-18,1173.63,1178.01,1158.9,1162.01,6726217
2021-06-21,1160.85,1166.9,1156.36,1165.95,3938343
2021-06-22,1166.12,1168.46,1162.53,1163.14,2261947
2021-06-23,1163.48,1165.97,1161.01,1161.99,837311
2021-06-24,1162.04,1166.77,1160.21,1161.73,1989468
2021-06-25,1161.55,1165.82,1160.14,1161.18,2243358
2021-06-28,1161.2,1164.31,1157.85,1160.86,1738885
2021-06-29,1160.86,1164.66,1158.2,1162.39,2249045
2021-06-30,1162.52,1164.28,1151.47,1152.85,3384376
2021-07-01,1152.85,1158.09,1137.57,1144.4,1451096
2021-07-02,1144.45,1153.81,1144.45,1152.13,1541863
2021-07-07,1151.37,1158.14,1149.71,1157.91,2902411
2021-07-08,1157.93,1160.22,1144.79,1147.59,1968672
2021-07-09,1147.59,1156.04,1147.59,1156.04,2331060
2021-07-12,1155.2,1160.8,1154.19,1159.44,1806679
2021-07-13,1160.14,1160.14,1154.59,1154.59,1134280
2021-07-14,1154.37,1160.19,1151.96,1159.05,2079586
2021-07-15,1159.42,1202.05,1156.44,1197.16,6717731
2021-07-16,1197.16,1205.38,1197.16,1197.47,2872267
2021-07-19,1197.47,1199.12,1177.01,1177.01,2583031
2021-07-20,1175.51,1190.16,1171.82,1184.34,1363666
2021-07-21,1185.09,1191.08,1178.06,1188.12,1102773
2021-07-22,1188.12,1197.81,1185.36,1192.24,1274045
2021-07-23,1191.83,1194.94,1190.23,1190.23,649307
2021-07-26,1190.23,1199.27,1187.5,1198.42,920399
2021-07-27,1198.5,1200.34,1194.86,1196.15,1095431
2021-07-28,1196.06,1201.04,1194.51,1200.6,753141
2021-07-29,1200.6,1204.69,1198.19,1204.44,1293310
2021-07-30,1202.1,1212.53,1201.7,1209.45,2359169
2021-08-02,1210.57,1224.09,1210.57,1223.26,1258336
2021-08-03,1223.19,1229.15,1219.6,1220.73,2304292
2021-08-04,1220.77,1230.16,1220.18,1227.54,1203788
2021-08-05,1227.54,1233.17,1227.54,1232.67,746118
2021-08-06,1232.67,1238.39,1232.45,1238.39,918213
2021-08-09,1238.58,1247.27,1235.44,1242.95,1131704
2021-08-10,1242.39,1244.23,1235.67,1237.65,1288438
2021-08-11,1237.58,1253.82,1237.58,1252.71,2587462
2021-08-12,1252.53,1274.23,1252.09,1272.87,2641713
2021-08-13,1272.87,1276.18,1269.78,1275.27,924154
2021-08-16,1275.27,1275.86,1269.92,1275.22,1043031
2021-08-17,1274.52,1283.89,1273.03,1283.64,2153435
2021-08-18,1283.64,1291.93,1281.25,1290.83,1259631
2021-08-19,1290.23,1291.12,1270.34,1274.2,1697647
2021-08-20,1274.2,1276.17,1265.55,1274.4,856991
2021-08-23,1274.4,1284.52,1274.4,1283.1,1062613
2021-08-24,1283.1,1288.89,1283.1,1286.18,709114
2021-08-25,1286.2,1290.52,1283.65,1290.02,1046463
2021-08-26,1289.91,1293.27,1280.71,1280.92,1803676
2021-08-27,1280.87,1283.99,1279.96,1282.33,922611
2021-08-30,1282.09,1286.8,1281.14,1282.89,625258
2021-08-31,1282.89,1286.21,1280.02,1284.15,3726416
2021-09-01,1284.17,1293.76,1284.17,1290.25,2115078
2021-09-02,1290.25,1294.45,1288.21,1291.06,1076774
2021-09-03,1291.06,1295.84,1290.5,1293.62,1118668
2021-09-06,1293.99,1294.95,1289.53,1290.73,599430
2021-09-07,1290.73,1295.65,1290.36,1290.67,778870
2021-09-08,1290.59,1293.37,1287.1,1290.51,1290395
2021-09-09,1289.76,1289.87,1283.46,1286.16,1070437
2021-09-10,1286.08,1290.64,1282.2,1284.48,1139337
2021-09-13,1283.92,1291.47,1283.92,1288.89,541160
2021-09-14,1288.89,1299.99,1288.89,1298.31,1841704
2021-09-15,1298.31,1302.11,1295.16,1295.16,1027699
2021-09-16,1295.35,1306.25,1295.26,1301.98,1123788
2021-09-17,1301.89,1307.05,1301.83,1305.24,3324659
2021-09-20,1304.38,1304.38,1272.46,1285.49,1488240
2021-09-21,1286.36,1294.9,1286.36,1294.19,797458
2021-09-22,1293.33,1299.86,1293.33,1294.41,2375588
2021-09-23,1294.41,1308.16,1294.14,1307.55,1083379
2021-09-24,1307.92,1312.13,1304.08,1307.24,889965
2021-09-27,1307.24,1324.89,1307.24,1322.4,841703
2021-09-29,1321.53,1322.55,1317.05,1320.93,1216770
2021-09-30,1320.98,1329.83,1320.98,1324.88,1780151
2021-10-01,1325.22,1331.7,1316.66,1329.91,1228357
2021-10-04,1330.04,1343.62,1329.43,1341.87,1494158
2021-10-05,1341.87,1363.12,1339.84,1362.32,1954155
2021-10-06,1362.36,1381.25,1360.35,1363.59,2515405
2021-10-07,1363.54,1370.25,1354.26,1366.28,2251575
2021-10-08,1366.32,1377.6,1363.89,1366.34,1655056
2021-10-11,1366.38,1382.73,1366.38,1376.11,917087
2021-10-12,1376.07,1380.14,1369.41,1374.7,850497
2021-10-13,1374.7,1378.68,1365.64,1365.64,642197
2021-10-14,1363.92,1370.77,1359.57,1362.26,1701998
2021-10-15,1362.39,1370.15,1359.47,1361.78,1526364
2021-10-18,1361.96,1364.47,1351.29,1354.54,1409732
2021-10-19,1354.62,1362.55,1351.34,1352.98,1784892
2021-10-20,1352.98,1357.46,1344.24,1345.16,1462280
2021-10-21,1345.16,1348.2,1336.33,1341.06,2609703
2021-10-22,1341.06,1341.78,1324.76,1330.19,1302312
2021-10-25,1331.3,1342,1331.3,1339.56,1812870
2021-10-26,1339.68,1350.26,1339.68,1340.82,1821859
2021-10-27,1340.99,1348.09,1336.41,1338.64,1222853
2021-10-29,1338.64,1340.28,1325.69,1326.1,2291036
2021-11-01,1325.13,1337.95,1324.53,1332.86,907027
2021-11-02,1333.77,1335.94,1324.49,1329.42,1401269
2021-11-03,1329.64,1353.83,1329.64,1353.83,1591238
2021-11-04,1356.09,1365.68,1354.97,1358.48,1773146
2021-11-05,1358.97,1380.47,1358.97,1375.84,2030932
2021-11-08,1376.29,1389.51,1376.29,1388.05,1711717
2021-11-09,1388.05,1399.31,1386.11,1388.38,1271460
2021-11-10,1388.57,1390.16,1372.21,1373.71,899486
2021-11-11,1372.95,1376.69,1371.54,1373.99,1364346
2021-11-12,1374.37,1378.73,1359.45,1361.73,1169424
2021-11-15,1361.82,1388.63,1357.32,1379.79,1815253
2021-11-16,1379.79,1388.89,1379.71,1383.05,1322359
2021-11-18,1383.05,1385.75,1376.1,1376.34,1618835
2021-11-19,1376.49,1383.37,1357.28,1362.71,4946852
2021-11-22,1362.65,1365.29,1351.21,1357.91,3126531
2021-11-23,1357.33,1364.91,1344.65,1364.16,2452958
2021-11-24,1363.72,1373,1363.55,1371.32,1484599
2021-11-25,1371.5,1376.27,1366.53,1374.77,944505
2021-11-26,1374.77,1374.85,1349.79,1351.84,2311149
2021-11-29,1351.88,1366.65,1350.97,1362.99,1154809
2021-11-30,1361.63,1362.08,1342.92,1357.22,9791623
2021-12-01,1357.38,1371.94,1355.1,1363.16,1993145
2021-12-02,1363.18,1367.84,1355.92,1363.22,1157989
2021-12-03,1363.22,1375.72,1361.76,1362.79,1108871
2021-12-06,1362.79,1376.5,1362.49,1369.25,711234
2021-12-07,1369.44,1388.32,1369.44,1387.24,1546001
2021-12-08,1387.06,1398.96,1386.64,1398.84,1804512
2021-12-09,1398.9,1414.26,1394.42,1409.45,1738325
2021-12-10,1409.64,1410.6,1403.32,1405.4,1208311
2021-12-13,1405.49,1414.42,1402.91,1403.5,899081
2021-12-14,1403.5,1410.93,1394.67,1401.57,1242102
2021-12-15,1401.57,1404.52,1393.88,1395.93,1286918
2021-12-16,1397.1,1403.32,1397.1,1398.01,1086846
2021-12-17,1398.03,1403.51,1390.11,1390.11,2971293
2021-12-20,1392.29,1392.29,1375.1,1391.62,1144871
2021-12-21,1391.8,1412.94,1391.8,1412.16,1671678
2021-12-22,1412.3,1422.78,1412.25,1422.37,1797824
2021-12-23,1422.94,1426.92,1419.38,1425.26,2104070
2021-12-27,1425.26,1426.36,1418.89,1422.81,683677
2021-12-28,1422.81,1427.5,1419.62,1420.93,426153
2021-12-29,1420.99,1425.64,1420.99,1425.06,392853
2021-12-30,1425.17,1426.49,1421.61,1426.03,516966
2022-01-03,1426.14,1427.8,1413.36,1416.32,922564
2022-01-04,1416.25,1437.87,1415.59,1437.04,1212154
2022-01-05,1437.89,1440.05,1426.12,1427.16,727932
2022-01-06,1426.18,1429.9,1417.57,1428.92,857301
2022-01-07,1429.78,1433.76,1426.97,1427.02,773850
2022-01-10,1427.16,1431.76,1419.95,1421.27,812520
2022-01-11,1421.27,1434.39,1421.27,1433.37,1238627
2022-01-12,1433.08,1444.59,1433.08,1442.83,990238
2022-01-13,1442.46,1448.79,1436,1448.75,1144383
2022-01-14,1447.76,1452.75,1441.54,1444.39,1253650
2022-01-17,1444.42,1449.76,1444.42,1448.76,473389
2022-01-18,1447.9,1453.98,1447.12,1451.75,1751435
2022-01-19,1451.95,1452.02,1437.7,1437.7,1076529
2022-01-20,1437.75,1438.95,1424.21,1426,1136451
2022-01-21,1425.63,1428.78,1416.5,1418.01,943663
2022-01-24,1417.74,1418.22,1391.04,1391.29,1604849
2022-01-25,1393.11,1412.37,1393.11,1402.2,1621124
2022-01-26,1403.76,1424.04,1403.76,1420.64,918970
2022-01-27,1420.64,1421.48,1410.1,1420.56,969148
2022-01-28,1420.56,1422.05,1409.9,1410.7,851597
2022-01-31,1410.7,1424.54,1410.7,1416.28,881509
2022-02-01,1418.13,1423.08,1413.44,1414.06,739409
2022-02-02,1414.25,1438.92,1414.25,1430.95,1844516
2022-02-03,1431.02,1438.35,1427.95,1438.35,939096
2022-02-04,1438.95,1445.35,1437,1442.72,1530820
2022-02-07,1442.72,1450.09,1438.34,1441.45,880257
2022-02-08,1441.47,1463.58,1440.31,1463.58,1297915
2022-02-09,1463.58,1481.68,1463.48,1481.68,1547013
2022-02-10,1479.88,1489.76,1472.22,1477.59,1578688
2022-02-11,1476.09,1476.09,1467.42,1468.42,1559852
2022-02-14,1463.61,1463.98,1430.73,1447.68,2432151
2022-02-15,1447.68,1463,1447.68,1452.92,1011351
2022-02-16,1452.92,1460.57,1449.01,1449.01,1471206
2022-02-17,1449.16,1456.1,1438.39,1438.61,1484267
2022-02-18,1438.61,1447.36,1429.18,1434.72,1084822
2022-02-21,1434.39,1434.85,1396.59,1402.41,1576368
2022-02-22,1402.36,1402.36,1368.8,1397.04,2642622
2022-02-23,1397.01,1416.18,1396.71,1405.39,2586147
2022-02-24,1404.96,1404.96,1330.67,1338.34,5268285
2022-02-25,1339.1,1384.03,1336.57,1382.66,2800770
2022-02-28,1382.5,1385.57,1338.21,1353.41,3051807
2022-03-01,1353.41,1380.07,1346.22,1350.01,2510611
2022-03-02,1350.01,1351.77,1323.49,1323.49,2979311
2022-03-03,1323.88,1366.97,1323.88,1364.29,2098913
2022-03-04,1364.29,1364.29,1305.23,1306.14,2826543
2022-03-07,1306.17,1306.17,1215.16,1230.04,3864418
2022-03-08,1226.32,1276.13,1217.69,1261.64,3085261
2022-03-09,1270.15,1303.17,1265.97,1293.07,2524993
2022-03-10,1293.17,1319.86,1276.43,1284.1,1834171
2022-03-11,1284.24,1306.41,1282.06,1302.63,1272476
2022-03-14,1303.57,1324.14,1303.57,1315.12,1503217
2022-03-15,1315.07,1324.88,1297.23,1302.19,1228983
2022-03-16,1302.75,1318.68,1277.99,1308.64,2347806
2022-03-17,1311.86,1325.41,1305.24,1313.86,1604346
2022-03-18,1313.95,1328.44,1313.95,1326.85,3593342
2022-03-21,1330.88,1351.1,1330.88,1338.22,1376870
2022-03-22,1338.27,1358.78,1338.27,1355.22,1174008
2022-03-23,1355.42,1365.24,1338.25,1340.29,1270555
2022-03-24,1341.44,1350.9,1340.91,1349.46,1148394
2022-03-25,1349.66,1349.88,1336.87,1346.48,1122571
2022-03-28,1346.68,1358.29,1345.41,1345.41,682244
2022-03-29,1348.7,1374.14,1348.63,1369.4,1582488
2022-03-30,1372.12,1373.57,1357.33,1364.48,1363968
2022-03-31,1365.56,1382.15,1365.56,1367.33,2067948
