Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-09-07,15896.56,15927.77,15826.86,15843.09
2021-09-08,15714.61,15755.3,15590.41,15610.28
2021-09-09,15499.45,15693.22,15453.96,15623.15
2021-09-10,15648.89,15702.6,15574.94,15609.81
2021-09-13,15681.17,15787.66,15674.16,15701.42
2021-09-14,15697.72,15763.58,15663.42,15722.99
2021-09-15,15731.48,15740.01,15613.72,15616
2021-09-16,15666.63,15745.19,15638.23,15651.75
2021-09-17,15774.57,15791.9,15455.54,15490.17
2021-09-20,15259.5,15262.76,15019.49,15132.06
2021-09-21,15265.03,15394.33,15205.7,15348.53
2021-09-22,15463.24,15508.42,15378.93,15506.74
2021-09-23,15630.01,15695.65,15593.72,15643.97
2021-09-24,15562.14,15573.46,15497.17,15531.75
2021-09-27,15699.01,15704.05,15552.09,15573.88
2021-09-28,15542.03,15542.41,15232.97,15248.56
2021-09-29,15357,15422.75,15301.35,15365.27
2021-09-30,15434.33,15448.52,15246,15260.69
2021-10-01,15041.6,15262.75,14983.8,15156.44
2021-10-04,15061.86,15175.25,15016.93,15036.55
2021-10-05,15055.4,15202.2,15011.44,15194.49
2021-10-06,15040.1,15049.49,14818.71,14973.33
2021-10-07,15162.75,15253.29,15116.47,15250.86
2021-10-08,15242.76,15267.92,15184.76,15206.13
2021-10-11,15115.46,15202.74,15094.44,15199.14
2021-10-12,15025.35,15174.29,15012.07,15146.87
2021-10-13,15130.8,15302.43,15109.61,15249.38
2021-10-14,15350.72,15464.38,15303.39,15462.72
2021-10-15,15481.22,15598.58,15465.93,15587.36
2021-10-18,15518.59,15542.17,15416.02,15474.47
2021-10-19,15510.99,15527.97,15457.43,15515.83
2021-10-20,15473.56,15567.07,15465.03,15522.92
2021-10-21,15408.8,15532.94,15406.59,15472.56
2021-10-22,15507.99,15614.76,15492.29,15542.98
2021-10-25,15580.58,15618.88,15531.95,15599.23
2021-10-26,15652.91,15781,15650.35,15757.06
2021-10-27,15725.4,15744.79,15671.59,15705.81
2021-10-28,15681.52,15706.39,15629.33,15696.33
2021-10-29,15579.9,15689.66,15495.51,15688.77
2021-11-01,15764.55,15849.4,15760.35,15806.29
2021-11-02,15825.27,15960.21,15824.11,15954.45
2021-11-03,15957.15,15972.71,15922.1,15959.98
2021-11-04,16035.9,16064.79,15997.63,16029.65
2021-11-05,16011.57,16084.9,16008.4,16054.36
2021-11-08,16040.85,16068.73,16016.2,16046.52
2021-11-09,16026.74,16104.13,16022.64,16040.47
2021-11-10,16053,16076.56,15985.9,16067.83
2021-11-11,16067.34,16114.55,16032.5,16083.11
2021-11-12,16100.08,16122.76,16065.06,16094.07
2021-11-15,16109.41,16149.87,16072.29,16148.64
2021-11-16,16174.31,16266.26,16157.58,16247.86
2021-11-17,16248.32,16283.52,16240.51,16251.13
2021-11-18,16262.29,16290.19,16193.34,16221.73
2021-11-19,16269.22,16282.87,16092.63,16159.97
2021-11-22,16188.54,16202.77,16090.54,16115.69
2021-11-23,15987.2,16054.38,15866.01,15937
2021-11-24,15942.28,15974.3,15740.6,15878.39
2021-11-25,15928.38,15962.54,15865.41,15917.98
2021-11-26,15383.9,15540.29,15244.46,15257.04
2021-11-29,15418.28,15441.91,15237.87,15280.86
2021-11-30,15117.63,15280.04,15015.42,15100.13
2021-12-01,15233.37,15509.46,15187.09,15472.67
2021-12-02,15300.73,15373.52,15172.9,15263.11
2021-12-03,15422.9,15422.9,15101.71,15169.98
2021-12-06,15323.2,15415.46,15150.54,15380.79
2021-12-07,15546.7,15827.94,15544.79,15813.94
2021-12-08,15781.05,15834.04,15683.67,15687.09
2021-12-09,15705.93,15721.48,15613.4,15639.26
2021-12-10,15572.69,15689.5,15550.45,15623.31
2021-12-13,15653.57,15794.31,15591.62,15621.72
2021-12-14,15680.35,15697.98,15448.45,15453.56
2021-12-15,15503.64,15531.04,15451.74,15476.35
2021-12-16,15708.94,15780.93,15621.57,15636.4
2021-12-17,15599.75,15609.51,15419.55,15531.69
2021-12-20,15152.56,15296.08,15060.1,15239.67
2021-12-21,15379.08,15452.42,15305.61,15447.44
2021-12-22,15474.84,15593.47,15425.16,15593.47
2021-12-23,15660.78,15768.45,15622.6,15756.31
2021-12-27,15705.53,15854.62,15697.44,15835.25
2021-12-28,15839.19,15974.79,15832.96,15963.7
2021-12-29,15952.47,15955.03,15803.59,15852.25
2021-12-30,15837.56,15890.74,15834.57,15884.86
2022-01-03,15947.44,16069.38,15943.16,16020.73
2022-01-04,16069.8,16202.58,16036.52,16152.61
2022-01-05,16177.44,16285.35,16161.72,16271.75
2022-01-06,16076.16,16156.56,15988.63,16052.03
2022-01-07,15999.02,16044.28,15862.71,15947.74
2022-01-10,16006.44,16015.34,15724.23,15768.27
2022-01-11,15918.82,15979.99,15880.39,15941.81
2022-01-12,16054.93,16061.5,15955.54,16010.32
2022-01-13,15959.83,16090.29,15941.78,16031.59
2022-01-14,15929.37,15970.7,15833.73,15883.24
2022-01-17,15948.9,15962.7,15894.77,15933.72
2022-01-18,15839.15,15843.58,15669.35,15772.56
2022-01-19,15639.45,15898.05,15629.86,15809.72
2022-01-20,15837.24,15912.33,15737.33,15912.33
2022-01-21,15694.82,15728.29,15456.87,15603.88
2022-01-24,15499.61,15587.39,14952.67,15011.13
2022-01-25,15139.07,15205.75,14979.11,15123.87
2022-01-26,15273.06,15524.96,15272.87,15459.39
2022-01-27,15229.98,15582.45,15197.53,15524.27
2022-01-28,15411.86,15416.59,15122.65,15318.95
2022-01-31,15506.79,15566.38,15338.19,15471.2
2022-02-01,15620.56,15687.96,15537.05,15619.39
2022-02-02,15689.16,15736.52,15604.99,15613.77
2022-02-03,15565.94,15602.5,15367.16,15368.47
2022-02-04,15410.73,15423.94,15060.48,15099.56
2022-02-07,15220.08,15256.08,15076.89,15206.64
2022-02-08,15221.7,15338,15158.8,15242.38
2022-02-09,15356.95,15513.94,15351.48,15482.01
2022-02-10,15597.06,15614.47,15413.37,15490.44
2022-02-11,15353.86,15511.34,15308.69,15425.12
2022-02-14,15065.73,15150.54,14844.1,15113.97
2022-02-15,15077.32,15418.41,15068.33,15412.71
2022-02-16,15431.27,15542.84,15327.94,15370.3
2022-02-17,15404.14,15440.08,15206.4,15267.63
2022-02-18,15278.66,15317.39,14989.05,15042.51
2022-02-21,15186.63,15192.47,14617.66,14731.12
2022-02-22,14365.06,14782.16,14357.86,14693
2022-02-23,14754.22,14901.09,14586.35,14631.36
2022-02-24,13989.41,14221.71,13807.28,14052.1
2022-02-25,14230.09,14567.62,14027.93,14567.23
2022-02-28,14263.73,14510.77,14106.89,14461.02
2022-03-01,14404.22,14448.61,13904.85,13904.85
2022-03-02,13836.93,14114.79,13707.86,14000.11
2022-03-03,13990.25,14057.15,13669.1,13698.4
2022-03-04,13485.98,13562.6,13094.54,13094.54
2022-03-07,12614.08,13150.35,12438.85,12834.65
2022-03-08,12673.89,13106.78,12672,12831.51
2022-03-09,13215.06,13847.93,13199.68,13847.93
2022-03-10,13819.44,13829.97,13341.79,13442.1
2022-03-11,13479.69,13943.97,13407.97,13628.11
2022-03-14,13827.22,14082.06,13815.8,13929.11
2022-03-15,13768.44,13974.84,13577.81,13917.27
2022-03-16,14245.77,14553.1,14183.26,14440.74
2022-03-17,14500.05,14509.23,14243.94,14388.06
2022-03-18,14374.41,14413.09,14109.79,14413.09
2022-03-21,14385.82,14457.3,14306.26,14326.97
2022-03-22,14365.67,14508.01,14343.34,14473.2
2022-03-23,14532.84,14539.31,14226.43,14283.65
2022-03-24,14305.8,14375.82,14187.82,14273.79
2022-03-25,14332.26,14428.03,14247.38,14305.76
2022-03-28,14376,14627.58,14371.9,14417.37
2022-03-29,14592.74,14925.25,14553.71,14820.33
2022-03-30,14712.32,14744.72,14555.87,14606.05
2022-03-31,14674.83,14732,14404.03,14414.75
